network,variant,signal_date,horizon,n_stocks,excluded,pearson_ic,spearman_ic
W-ind,alpha_0.20,2025-04-24,5,99,False,0.13396693661947612,0.19564625850340137
W-ind,alpha_0.20,2025-04-24,20,99,False,-0.16892548452949313,-0.13918367346938776
W-ind,alpha_0.20,2025-05-06,5,99,False,-0.18853712349790852,-0.15729128014842303
W-ind,alpha_0.20,2025-05-06,20,99,False,-0.2861064180657392,-0.2699072356215213
W-ind,alpha_0.20,2025-05-13,5,99,False,0.2939879211324834,0.17361781076066787
W-ind,alpha_0.20,2025-05-13,20,99,False,0.3465019915691653,0.2777241805813234
W-ind,alpha_0.60,2025-04-02,5,99,False,-0.024443420965726617,0.007359307359307359
W-ind,alpha_0.60,2025-04-02,20,99,False,0.025267510411008307,0.05459492888064316
W-ind,alpha_0.60,2025-04-10,5,99,False,0.24789527254848365,0.2608534322820037
W-ind,alpha_0.60,2025-04-10,20,99,False,-0.33335019202607225,-0.3658256029684601
W-ind,alpha_0.60,2025-04-17,5,99,False,-0.09807159031318993,-0.05762523191094619
W-ind,alpha_0.60,2025-04-17,20,99,False,-0.3020401931886359,-0.21678416821273963
W-ind,alpha_0.60,2025-04-24,5,99,False,0.13395208733436678,0.19564625850340137
W-ind,alpha_0.60,2025-04-24,20,99,False,-0.16885791106077105,-0.13918367346938776
W-ind,alpha_0.60,2025-05-06,5,99,False,-0.1885014189812767,-0.15729128014842303
W-ind,alpha_0.60,2025-05-06,20,99,False,-0.2860800929729711,-0.2699072356215213
W-ind,alpha_0.60,2025-05-13,5,99,False,0.29395467237261735,0.17361781076066787
W-ind,alpha_0.60,2025-05-13,20,99,False,0.3464785026607401,0.2777241805813234
W-ind,alpha_0.75,2025-04-02,5,99,False,-0.024502068071491766,0.007359307359307359
W-ind,alpha_0.75,2025-04-02,20,99,False,0.025250281354531428,0.05459492888064316
W-ind,alpha_0.75,2025-04-10,5,99,False,0.24791521361235808,0.2608534322820037
W-ind,alpha_0.75,2025-04-10,20,99,False,-0.33337407468498825,-0.3658256029684601
W-ind,alpha_0.75,2025-04-17,5,99,False,-0.0981187482379442,-0.05786023500309215
W-ind,alpha_0.75,2025-04-17,20,99,False,-0.3020400414305281,-0.21706864564007416
W-ind,alpha_0.75,2025-04-24,5,99,False,0.13393317409787064,0.19578231292517007
W-ind,alpha_0.75,2025-04-24,20,99,False,-0.16877188768111023,-0.1389239332096475
W-ind,alpha_0.75,2025-05-06,5,99,False,-0.18845595880383506,-0.15729128014842303
W-ind,alpha_0.75,2025-05-06,20,99,False,-0.2860465592832856,-0.2699072356215213
W-ind,alpha_0.75,2025-05-13,5,99,False,0.29391232494268843,0.17361781076066787
W-ind,alpha_0.75,2025-05-13,20,99,False,0.3464485718567309,0.2777241805813234
W-ind,b0_alpha_0.40,2025-04-02,5,99,False,-0.02441242940066359,0.007359307359307359
W-ind,b0_alpha_0.40,2025-04-02,20,99,False,0.02527661336699217,0.05459492888064316
W-ind,b0_alpha_0.40,2025-04-10,5,99,False,0.2478847217352077,0.2608534322820037
W-ind,b0_alpha_0.40,2025-04-10,20,99,False,-0.33333755395301584,-0.3658256029684601
W-ind,b0_alpha_0.40,2025-04-17,5,99,False,-0.09804666495965567,-0.05762523191094619
W-ind,b0_alpha_0.40,2025-04-17,20,99,False,-0.3020402583821745,-0.21678416821273963
W-ind,b0_alpha_0.40,2025-04-24,5,99,False,0.13396207439376748,0.19564625850340137
W-ind,b0_alpha_0.40,2025-04-24,20,99,False,-0.168903355064141,-0.13918367346938776
W-ind,b0_alpha_0.40,2025-05-06,5,99,False,-0.18852543125514787,-0.15729128014842303
W-ind,b0_alpha_0.40,2025-05-06,20,99,False,-0.2860977985211891,-0.2699072356215213
W-ind,b0_alpha_0.40,2025-05-13,5,99,False,0.29397703414825893,0.17361781076066787
W-ind,b0_alpha_0.40,2025-05-13,20,99,False,0.3464943014236288,0.2777241805813234
W-ind,gate_V1,2025-04-02,5,99,False,-0.02441242940066359,0.007359307359307359
W-ind,gate_V1,2025-04-02,20,99,False,0.02527661336699217,0.05459492888064316
W-ind,gate_V1,2025-04-10,5,99,False,0.2478847217352077,0.2608534322820037
W-ind,gate_V1,2025-04-10,20,99,False,-0.33333755395301584,-0.3658256029684601
W-ind,gate_V1,2025-04-17,5,99,False,-0.09804666495965567,-0.05762523191094619
W-ind,gate_V1,2025-04-17,20,99,False,-0.3020402583821745,-0.21678416821273963
W-ind,gate_V1,2025-04-24,5,99,False,0.13396207439376748,0.19564625850340137
W-ind,gate_V1,2025-04-24,20,99,False,-0.168903355064141,-0.13918367346938776
W-ind,gate_V1,2025-05-06,5,99,False,-0.18852543125514787,-0.15729128014842303
W-ind,gate_V1,2025-05-06,20,99,False,-0.2860977985211891,-0.2699072356215213
W-ind,gate_V1,2025-05-13,5,99,False,0.29397703414825893,0.17361781076066787
W-ind,gate_V1,2025-05-13,20,99,False,0.3464943014236288,0.2777241805813234
W-ind,gate_V2,2025-04-02,5,99,False,-0.02441242940066359,0.007359307359307359
W-ind,gate_V2,2025-04-02,20,99,False,0.02527661336699217,0.05459492888064316
W-ind,gate_V2,2025-04-10,5,99,False,0.2478847217352077,0.2608534322820037
W-ind,gate_V2,2025-04-10,20,99,False,-0.33333755395301584,-0.3658256029684601
W-ind,gate_V2,2025-04-17,5,99,False,-0.09804666495965567,-0.05762523191094619
W-ind,gate_V2,2025-04-17,20,99,False,-0.3020402583821745,-0.21678416821273963
W-ind,gate_V2,2025-04-24,5,99,False,0.13396207439376748,0.19564625850340137
W-ind,gate_V2,2025-04-24,20,99,False,-0.168903355064141,-0.13918367346938776
