network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-attn,alpha_0.60,20,0.0,net_return,65,4,0.018627811100819208,0.06397343037925773,0.6644736842105264,0.018627811100819208,0.0034696742632885375,0.03456357652161649,0.007771952688726145,65,2,2000,42
W-attn,alpha_0.60,20,15.0,gross_return,65,4,0.018627811100819208,0.06397343037925773,0.6644736842105264,0.018627811100819208,0.0034696742632885375,0.03456357652161649,0.007771952688726145,65,2,2000,42
W-attn,alpha_0.60,20,15.0,net_return,65,4,0.01663439004818763,0.0639983755905183,0.6644736842105264,0.01663439004818763,0.0014754771939105508,0.03259145929673612,0.007778954241043836,65,2,2000,42
W-attn,alpha_0.75,5,0.0,gross_return,68,1,0.004182647299681652,0.028645594956320956,0.6710526315789475,0.004182647299681652,-0.0019478859424729093,0.010216544284508359,0.003098173488828243,68,2,2000,42
W-attn,alpha_0.75,5,0.0,net_return,68,1,0.004182647299681652,0.028645594956320956,0.6710526315789475,0.004182647299681652,-0.0019478859424729093,0.010216544284508359,0.003098173488828243,68,2,2000,42
W-attn,alpha_0.75,5,15.0,gross_return,68,1,0.004182647299681652,0.028645594956320956,0.6710526315789475,0.004182647299681652,-0.0019478859424729093,0.010216544284508359,0.003098173488828243,68,2,2000,42
W-attn,alpha_0.75,5,15.0,net_return,68,1,0.002169489404944811,0.02858198610233645,0.6710526315789475,0.002169489404944811,-0.0039301824634821484,0.008180860479071175,0.0030866643280599497,68,2,2000,42
W-attn,alpha_0.75,20,0.0,gross_return,65,4,0.017887080131296907,0.057083281311017024,0.6719838056680163,0.017887080131296907,0.003335632842871013,0.032626513581283184,0.007374964341420377,65,2,2000,42
W-attn,alpha_0.75,20,0.0,net_return,65,4,0.017887080131296907,0.057083281311017024,0.6719838056680163,0.017887080131296907,0.003335632842871013,0.032626513581283184,0.007374964341420377,65,2,2000,42
W-attn,alpha_0.75,20,15.0,gross_return,65,4,0.017887080131296907,0.057083281311017024,0.6719838056680163,0.017887080131296907,0.003335632842871013,0.032626513581283184,0.007374964341420377,65,2,2000,42
W-attn,alpha_0.75,20,15.0,net_return,65,4,0.01587112871429286,0.05710118035424511,0.6719838056680163,0.01587112871429286,0.0013183152591389573,0.03067016190664204,0.007384563997313268,65,2,2000,42
W-attn,b0_alpha_0.40,5,0.0,gross_return,68,1,0.005493352141409023,0.03428325077055172,0.6452592879256964,0.005493352141409023,-0.0021552001053841536,0.013019231154720432,0.003938013524323819,68,2,2000,42
W-attn,b0_alpha_0.40,5,0.0,net_return,68,1,0.005493352141409023,0.03428325077055172,0.6452592879256964,0.005493352141409023,-0.0021552001053841536,0.013019231154720432,0.003938013524323819,68,2,2000,42
W-attn,b0_alpha_0.40,5,15.0,gross_return,68,1,0.005493352141409023,0.03428325077055172,0.6452592879256964,0.005493352141409023,-0.0021552001053841536,0.013019231154720432,0.003938013524323819,68,2,2000,42
W-attn,b0_alpha_0.40,5,15.0,net_return,68,1,0.0035575742776319343,0.034297840374504736,0.6452592879256964,0.0035575742776319343,-0.00407415906664243,0.011112468677617454,0.00393936677099612,68,2,2000,42
W-attn,b0_alpha_0.40,20,0.0,gross_return,65,4,0.022874625447955158,0.0679899014898783,0.6514372469635628,0.022874625447955158,0.006537437968278892,0.038934804428256746,0.008140314408509325,65,2,2000,42
W-attn,b0_alpha_0.40,20,0.0,net_return,65,4,0.022874625447955158,0.0679899014898783,0.6514372469635628,0.022874625447955158,0.006537437968278892,0.038934804428256746,0.008140314408509325,65,2,2000,42
W-attn,b0_alpha_0.40,20,15.0,gross_return,65,4,0.022874625447955158,0.0679899014898783,0.6514372469635628,0.022874625447955158,0.006537437968278892,0.038934804428256746,0.008140314408509325,65,2,2000,42
