network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-ind,alpha_0.20,5,0.0,net_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.20,5,15.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.20,5,15.0,net_return,68,1,0.003141827005101342,0.02738820874104439,0.6492647058823529,0.003141827005101342,-0.0029332873939638404,0.009207991709638845,0.003165364889661639,68,2,2000,42
W-ind,alpha_0.20,20,0.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.20,20,0.0,net_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.20,20,15.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.20,20,15.0,net_return,65,4,0.005843451753005787,0.061258709614480454,0.6457692307692307,0.005843451753005787,-0.008985457083124813,0.0210047939647935,0.007858644350210896,65,2,2000,42
W-ind,alpha_0.60,5,0.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.60,5,0.0,net_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.60,5,15.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.60,5,15.0,net_return,68,1,0.003141827005101342,0.02738820874104439,0.6492647058823529,0.003141827005101342,-0.0029332873939638404,0.009207991709638845,0.003165364889661639,68,2,2000,42
W-ind,alpha_0.60,20,0.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.60,20,0.0,net_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.60,20,15.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.60,20,15.0,net_return,65,4,0.005843451753005787,0.061258709614480454,0.6457692307692307,0.005843451753005787,-0.008985457083124813,0.0210047939647935,0.007858644350210896,65,2,2000,42
W-ind,alpha_0.75,5,0.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.75,5,0.0,net_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.75,5,15.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.75,5,15.0,net_return,68,1,0.003141827005101342,0.02738820874104439,0.6492647058823529,0.003141827005101342,-0.0029332873939638404,0.009207991709638845,0.003165364889661639,68,2,2000,42
W-ind,alpha_0.75,20,0.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.75,20,0.0,net_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.75,20,15.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.75,20,15.0,net_return,65,4,0.005843451753005787,0.061258709614480454,0.6457692307692307,0.005843451753005787,-0.008985457083124813,0.0210047939647935,0.007858644350210896,65,2,2000,42
W-ind,b0_alpha_0.40,5,0.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,b0_alpha_0.40,5,0.0,net_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,b0_alpha_0.40,5,15.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,b0_alpha_0.40,5,15.0,net_return,68,1,0.003141827005101342,0.02738820874104439,0.6492647058823529,0.003141827005101342,-0.0029332873939638404,0.009207991709638845,0.003165364889661639,68,2,2000,42
W-ind,b0_alpha_0.40,20,0.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,b0_alpha_0.40,20,0.0,net_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,b0_alpha_0.40,20,15.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,b0_alpha_0.40,20,15.0,net_return,65,4,0.005843451753005787,0.061258709614480454,0.6457692307692307,0.005843451753005787,-0.008985457083124813,0.0210047939647935,0.007858644350210896,65,2,2000,42
W-ind,gate_V1,5,0.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,gate_V1,5,0.0,net_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,gate_V1,5,15.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,gate_V1,5,15.0,net_return,68,1,0.003141827005101342,0.02738820874104439,0.6492647058823529,0.003141827005101342,-0.0029332873939638404,0.009207991709638845,0.003165364889661639,68,2,2000,42
W-ind,gate_V1,20,0.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,gate_V1,20,0.0,net_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,gate_V1,20,15.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,gate_V1,20,15.0,net_return,65,4,0.005843451753005787,0.061258709614480454,0.6457692307692307,0.005843451753005787,-0.008985457083124813,0.0210047939647935,0.007858644350210896,65,2,2000,42
W-ind,gate_V2,5,0.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,gate_V2,5,0.0,net_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,gate_V2,5,15.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,gate_V2,5,15.0,net_return,68,1,0.003141827005101342,0.02738820874104439,0.6492647058823529,0.003141827005101342,-0.0029332873939638404,0.009207991709638845,0.003165364889661639,68,2,2000,42
W-ind,gate_V2,20,0.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
