network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,b0_alpha_0.40,5,pearson_ic,5,True,0.03637803233085918,-0.008165641816366228,0.08185561309719229,0.023155519690225546,68,1,2000,42
W-corr,b0_alpha_0.40,5,spearman_ic,5,True,0.04356078094101575,-0.0062966952208306165,0.09281263705597041,0.025063600242701548,68,1,2000,42
W-corr,b0_alpha_0.40,5,pearson_ic,20,True,0.03637803233085918,-0.0025231556458466557,0.0761433512270774,0.019842229856936993,68,4,2000,42
W-corr,b0_alpha_0.40,5,spearman_ic,20,True,0.04356078094101575,-0.003375759894890586,0.08821380187922179,0.023276591237295557,68,4,2000,42
W-corr,b0_alpha_0.40,20,pearson_ic,10,False,0.02468563570668946,-0.02488646170977962,0.07706390698522535,0.026262380503209583,65,2,2000,42
W-corr,b0_alpha_0.40,20,spearman_ic,10,False,0.03366216075869961,-0.03049776660037175,0.09798273946487655,0.03320422208865176,65,2,2000,42
W-corr,b0_alpha_0.40,20,pearson_ic,40,False,0.02468563570668946,-0.024602365053039033,0.0753846039406133,0.025646873829872015,65,8,2000,42
W-corr,b0_alpha_0.40,20,spearman_ic,40,False,0.03366216075869961,-0.035146926810027936,0.10473219521447755,0.03589398854528546,65,8,2000,42
W-corr,b0_alpha_0.40,20,pearson_ic,5,True,0.02468563570668946,-0.023279688551912033,0.07095656589278058,0.023938582311461974,65,1,2000,42
W-corr,b0_alpha_0.40,20,spearman_ic,5,True,0.03366216075869961,-0.025657394760748124,0.0889754269121503,0.029366478810318033,65,1,2000,42
W-corr,b0_alpha_0.40,20,pearson_ic,20,True,0.02468563570668946,-0.028935122627595847,0.07621863012045137,0.02669520174745218,65,4,2000,42
W-corr,b0_alpha_0.40,20,spearman_ic,20,True,0.03366216075869961,-0.036511712875128964,0.10378275771364698,0.03564373643954496,65,4,2000,42
W-corr,gate_V1,5,pearson_ic,10,False,0.03637803233085918,-0.005397469808166979,0.08084498167878043,0.02231822091199575,68,2,2000,42
W-corr,gate_V1,5,spearman_ic,10,False,0.04356078094101575,-0.0019665299773311364,0.09426174956994589,0.025174651820588433,68,2,2000,42
W-corr,gate_V1,5,pearson_ic,40,False,0.03637803233085918,-0.0013245391323378304,0.07394096571767321,0.019187651333773648,68,8,2000,42
W-corr,gate_V1,5,spearman_ic,40,False,0.04356078094101575,0.007078441254765794,0.07944905348381501,0.018758448649445012,68,8,2000,42
W-corr,gate_V1,5,pearson_ic,5,True,0.03637803233085918,-0.008165641816366228,0.08185561309719229,0.023155519690225546,68,1,2000,42
W-corr,gate_V1,5,spearman_ic,5,True,0.04356078094101575,-0.0062966952208306165,0.09281263705597041,0.025063600242701548,68,1,2000,42
W-corr,gate_V1,5,pearson_ic,20,True,0.03637803233085918,-0.0025231556458466557,0.0761433512270774,0.019842229856936993,68,4,2000,42
W-corr,gate_V1,5,spearman_ic,20,True,0.04356078094101575,-0.003375759894890586,0.08821380187922179,0.023276591237295557,68,4,2000,42
W-corr,gate_V1,20,pearson_ic,10,False,0.02468563570668946,-0.02488646170977962,0.07706390698522535,0.026262380503209583,65,2,2000,42
W-corr,gate_V1,20,spearman_ic,10,False,0.03366216075869961,-0.03049776660037175,0.09798273946487655,0.03320422208865176,65,2,2000,42
W-corr,gate_V1,20,pearson_ic,40,False,0.02468563570668946,-0.024602365053039033,0.0753846039406133,0.025646873829872015,65,8,2000,42
W-corr,gate_V1,20,spearman_ic,40,False,0.03366216075869961,-0.035146926810027936,0.10473219521447755,0.03589398854528546,65,8,2000,42
W-corr,gate_V1,20,pearson_ic,5,True,0.02468563570668946,-0.023279688551912033,0.07095656589278058,0.023938582311461974,65,1,2000,42
W-corr,gate_V1,20,spearman_ic,5,True,0.03366216075869961,-0.025657394760748124,0.0889754269121503,0.029366478810318033,65,1,2000,42
W-corr,gate_V1,20,pearson_ic,20,True,0.02468563570668946,-0.028935122627595847,0.07621863012045137,0.02669520174745218,65,4,2000,42
W-corr,gate_V1,20,spearman_ic,20,True,0.03366216075869961,-0.036511712875128964,0.10378275771364698,0.03564373643954496,65,4,2000,42
W-corr,gate_V2,5,pearson_ic,10,False,0.03637803233085918,-0.005397469808166979,0.08084498167878043,0.02231822091199575,68,2,2000,42
W-corr,gate_V2,5,spearman_ic,10,False,0.04356078094101575,-0.0019665299773311364,0.09426174956994589,0.025174651820588433,68,2,2000,42
W-corr,gate_V2,5,pearson_ic,40,False,0.03637803233085918,-0.0013245391323378304,0.07394096571767321,0.019187651333773648,68,8,2000,42
W-corr,gate_V2,5,spearman_ic,40,False,0.04356078094101575,0.007078441254765794,0.07944905348381501,0.018758448649445012,68,8,2000,42
W-corr,gate_V2,5,pearson_ic,5,True,0.03637803233085918,-0.008165641816366228,0.08185561309719229,0.023155519690225546,68,1,2000,42
W-corr,gate_V2,5,spearman_ic,5,True,0.04356078094101575,-0.0062966952208306165,0.09281263705597041,0.025063600242701548,68,1,2000,42
W-corr,gate_V2,5,pearson_ic,20,True,0.03637803233085918,-0.0025231556458466557,0.0761433512270774,0.019842229856936993,68,4,2000,42
W-corr,gate_V2,5,spearman_ic,20,True,0.04356078094101575,-0.003375759894890586,0.08821380187922179,0.023276591237295557,68,4,2000,42
W-corr,gate_V2,20,pearson_ic,10,False,0.02468563570668946,-0.02488646170977962,0.07706390698522535,0.026262380503209583,65,2,2000,42
W-corr,gate_V2,20,spearman_ic,10,False,0.03366216075869961,-0.03049776660037175,0.09798273946487655,0.03320422208865176,65,2,2000,42
W-corr,gate_V2,20,pearson_ic,40,False,0.02468563570668946,-0.024602365053039033,0.0753846039406133,0.025646873829872015,65,8,2000,42
W-corr,gate_V2,20,spearman_ic,40,False,0.03366216075869961,-0.035146926810027936,0.10473219521447755,0.03589398854528546,65,8,2000,42
W-corr,gate_V2,20,pearson_ic,5,True,0.02468563570668946,-0.023279688551912033,0.07095656589278058,0.023938582311461974,65,1,2000,42
W-corr,gate_V2,20,spearman_ic,5,True,0.03366216075869961,-0.025657394760748124,0.0889754269121503,0.029366478810318033,65,1,2000,42
W-corr,gate_V2,20,pearson_ic,20,True,0.02468563570668946,-0.028935122627595847,0.07621863012045137,0.02669520174745218,65,4,2000,42
W-corr,gate_V2,20,spearman_ic,20,True,0.03366216075869961,-0.036511712875128964,0.10378275771364698,0.03564373643954496,65,4,2000,42
W-corr,gate_V3,5,pearson_ic,10,False,0.03637803233085918,-0.005397469808166979,0.08084498167878043,0.02231822091199575,68,2,2000,42
W-corr,gate_V3,5,spearman_ic,10,False,0.04356078094101575,-0.0019665299773311364,0.09426174956994589,0.025174651820588433,68,2,2000,42
W-corr,gate_V3,5,pearson_ic,40,False,0.03637803233085918,-0.0013245391323378304,0.07394096571767321,0.019187651333773648,68,8,2000,42
W-corr,gate_V3,5,spearman_ic,40,False,0.04356078094101575,0.007078441254765794,0.07944905348381501,0.018758448649445012,68,8,2000,42
W-corr,gate_V3,5,pearson_ic,5,True,0.03637803233085918,-0.008165641816366228,0.08185561309719229,0.023155519690225546,68,1,2000,42
W-corr,gate_V3,5,spearman_ic,5,True,0.04356078094101575,-0.0062966952208306165,0.09281263705597041,0.025063600242701548,68,1,2000,42
W-corr,gate_V3,5,pearson_ic,20,True,0.03637803233085918,-0.0025231556458466557,0.0761433512270774,0.019842229856936993,68,4,2000,42
W-corr,gate_V3,5,spearman_ic,20,True,0.04356078094101575,-0.003375759894890586,0.08821380187922179,0.023276591237295557,68,4,2000,42
W-corr,gate_V3,20,pearson_ic,10,False,0.02468563570668946,-0.02488646170977962,0.07706390698522535,0.026262380503209583,65,2,2000,42
W-corr,gate_V3,20,spearman_ic,10,False,0.03366216075869961,-0.03049776660037175,0.09798273946487655,0.03320422208865176,65,2,2000,42
W-corr,gate_V3,20,pearson_ic,40,False,0.02468563570668946,-0.024602365053039033,0.0753846039406133,0.025646873829872015,65,8,2000,42
W-corr,gate_V3,20,spearman_ic,40,False,0.03366216075869961,-0.035146926810027936,0.10473219521447755,0.03589398854528546,65,8,2000,42
W-corr,gate_V3,20,pearson_ic,5,True,0.02468563570668946,-0.023279688551912033,0.07095656589278058,0.023938582311461974,65,1,2000,42
W-corr,gate_V3,20,spearman_ic,5,True,0.03366216075869961,-0.025657394760748124,0.0889754269121503,0.029366478810318033,65,1,2000,42
W-corr,gate_V3,20,pearson_ic,20,True,0.02468563570668946,-0.028935122627595847,0.07621863012045137,0.02669520174745218,65,4,2000,42
W-corr,gate_V3,20,spearman_ic,20,True,0.03366216075869961,-0.036511712875128964,0.10378275771364698,0.03564373643954496,65,4,2000,42
W-ind,alpha_0.00,5,pearson_ic,10,False,0.02237346571920248,-0.01522234035180213,0.06266043044294191,0.01973124327365548,68,2,2000,42
