network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-ind,alpha_0.20,5,pearson_ic,10,False,0.025374414719508943,-0.002638317090019398,0.05378645536142444,0.014376604403985208,339,10,2000,42
W-ind,alpha_0.20,5,spearman_ic,10,False,0.004212617798183573,-0.026722049308337683,0.0369702686917827,0.016341487060070752,339,10,2000,42
W-ind,alpha_0.20,5,pearson_ic,40,False,0.025374414719508943,0.0034371211996627937,0.045857463425492136,0.010922001263273017,339,40,2000,42
W-ind,alpha_0.20,5,spearman_ic,40,False,0.004212617798183573,-0.019060165422406992,0.026608888823456422,0.011562369402449072,339,40,2000,42
W-ind,alpha_0.20,5,pearson_ic,5,True,0.025374414719508943,-0.004479552432283475,0.054189320851522296,0.015034068568286228,339,5,2000,42
W-ind,alpha_0.20,5,spearman_ic,5,True,0.004212617798183573,-0.026011759295195037,0.03486345021106468,0.015753382323994928,339,5,2000,42
W-ind,alpha_0.20,5,pearson_ic,20,True,0.025374414719508943,0.002539195937078871,0.048291217565785,0.012063708311861893,339,20,2000,42
W-ind,alpha_0.20,5,spearman_ic,20,True,0.004212617798183573,-0.025127501278602322,0.03382471354322615,0.014918489404582177,339,20,2000,42
W-ind,alpha_0.20,20,pearson_ic,10,False,0.006551977317586936,-0.03344744187709968,0.04471250534518635,0.019133333049368276,324,10,2000,42
W-ind,alpha_0.20,20,spearman_ic,10,False,0.0017577214098069142,-0.04467704776325226,0.04615634399253474,0.022514741059452982,324,10,2000,42
W-ind,alpha_0.20,20,pearson_ic,40,False,0.006551977317586936,-0.03005581722989908,0.044579080338406886,0.018790594656931607,324,40,2000,42
W-ind,alpha_0.20,20,spearman_ic,40,False,0.0017577214098069142,-0.04468488122913163,0.04744092700117866,0.023960386314362748,324,40,2000,42
