date,PC05,PC05_z,pca_version
2026-04-28,0.35442983707876452,0.36744786250402356,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-29,-0.21352105756608777,-0.22136357607167842,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-30,0.15678730563849985,0.16254602264715345,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-06,-0.36601502380432738,-0.37945856717297682,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-07,-0.66599508854742118,-0.69045674523881739,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-08,1.1636088455031994,1.2063475992736696,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-11,-1.8323346308375328,-1.8996353383863878,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-12,0.62598806100742022,0.64898028017629439,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-13,0.33976939392807809,0.35224894882485625,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-14,1.7738067872883074,1.8389577972787137,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-15,0.4350187849764679,0.45099680096396072,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-18,1.0277101769701658,1.065457442617618,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-19,0.16985778474120691,0.17609657371750795,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-20,-0.19875127730900027,-0.20605130939048794,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-21,0.87007319041469067,0.90203053071089645,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-22,0.30193655739507308,0.31302653168555794,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-25,1.3669571923664696,1.4171648262161931,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-26,0.43871483214675344,0.45482860204377124,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-27,0.66688506638989364,0.69137941150920712,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-28,0.41309364110705571,0.42826635784915501,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-05-29,1.7703011726064146,1.8353234231745439,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-01,1.2254683888922391,1.2704792118408315,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-02,-0.13571924815675843,-0.14070414626173716,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-03,1.1822185689062019,1.2256408482353951,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-04,1.0036382121343561,1.040501326907685,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-05,1.1924138165620679,1.23621056208828,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-08,2.347773108080847,2.4340056055072541,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-09,-0.024552941581655875,-0.025454758484006468,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-10,1.1522704308049565,1.1945927304415411,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-11,-0.40066884857185719,-0.41538520908147986,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-12,-0.13579355487571171,-0.14078118222821817,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-15,0.9102907685490168,0.94372527978266452,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-16,1.0448489875107454,1.0832257528448348,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-17,-0.26826619833631826,-0.27811947767494194,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-18,0.52627573322180754,0.54560556993150844,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-22,-0.32591865159834282,-0.33788947586089124,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-23,-0.67445443264223015,-0.69922679668663845,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-24,0.19106783118611345,0.19808565424759891,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-25,-0.54612578018115387,-0.56618469889517853,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-26,1.0352219905712707,1.0732451612645706,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-29,-0.40897708124215926,-0.42399859885997687,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-06-30,0.76210837865243886,0.79010022700209059,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-01,0.66610164163169572,0.69056721196301429,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-02,3.1098074212127473,3.2240290466003723,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-03,-0.55783644316196812,-0.5783254884976321,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-06,0.94795779790262846,0.98277579973024198,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-07,0.8470330848518256,0.87814417393371458,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-08,-0.84914130751615446,-0.88032983053101221,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-09,0.99506607823321591,1.0316143429420201,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-10,1.1087301000259726,1.1494531857313131,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-13,2.0496154609916415,2.1248967815573931,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-14,-0.29640187734528806,-0.3072885656872692,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-15,-0.48968778383585815,-0.50767376400320374,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-16,1.0283322352938056,1.0661023488231964,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-17,2.4805101831389966,2.5716180449879467,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-20,0.68062032734540712,0.70561916152753534,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-21,-1.1078597295142483,-1.1485508469588344,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-22,1.1968712327569975,1.240831696884992,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-23,-0.35242839064205778,-0.3653729039702121,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-24,0.67771237156347675,0.70260439802699781,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-27,0.41889269421418179,0.43427840719105976,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-28,-0.73202814034653385,-0.7589151570310767,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-29,-1.0791045633343705,-1.1187395183307765,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-30,1.6164930594678284,1.6758660172338837,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-07-31,-0.10640314778736847,-0.1103112806202029,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-03,-0.011219131792882643,-0.01163120472707164,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-04,-0.38472002921545956,-0.39885059780193122,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-05,0.15303714147398265,0.15865811688377721,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-06,0.17488714014201653,0.18131065475264913,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-07,-1.4704419536700317,-1.5244505295196733,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-10,0.00023550766269484345,0.00024415773788597547,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-11,0.55855733581929534,0.57907285917108564,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-12,-0.42595916588575716,-0.4416044267287117,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-13,0.81804659803917223,0.84809302838514267,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-14,-0.095610098890334894,-0.099121808594361399,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-17,-1.5288439085142869,-1.5849975580950613,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-18,-0.8354132574224129,-0.86609755622569606,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-19,1.0437184317730153,1.082053672376964,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-20,-0.60783097981137979,-0.63015629873673451,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-21,-2.3841730967546386,-2.471742547023223,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-24,-0.30839603354294859,-0.31972326106645743,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-25,0.89327472884656689,0.92608424970324899,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-26,-0.36908317776257382,-0.38263941284636288,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-27,-1.5288963040326489,-1.585051878073835,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-08-28,0.044601797061672277,0.046239998102946302,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
